Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,27,1:00,1,0,0.0006035104350630933,390.16695556179394,14,0,0.0029273309942836937,299.6911671122443,39,0,0.0005480001872905849,339.54195362930125,23,0,0.0004785115614914098,341.7655234770862
August,27,1:30,1,0,0.00014877190542759975,395.9945029811347,9,0,0.002628124298199619,307.13227695101614,29,0,0.0006992689537823496,338.45058669145055,17,0,0.0007169872688465509,352.1022317560061
August,27,2:00,1,0,0.0003677162219358804,373.7672784177923,6,0,0.0012802211028995838,338.42549466627946,22,0,0.0015997215593220257,327.56196456936846,12,0,0.0016630481381218394,371.53364764125286
August,27,2:30,1,0,0.0003677162219358804,342.97113287793144,4,0,0.001471219263132891,382.8463302317066,16,0,0.0012269815335796373,319.76791646983185,8,0,0.001394944799753034,374.02866189111415
August,27,3:00,1,0,0.0003708012613456491,325.225781273045,3,0,0.0,387.65336161562374,13,0,0.002147638901141148,328.3583043876212,4,0,0.0031654752807642314,355.8200780190248
August,27,3:30,1,0,0.00026990423499698065,298.9493434380467,2,0,0.0,348.7384341971276,11,0,0.0004135320853456441,342.21243761727345,2,0,0.00034202070972036625,316.28178057211784
August,27,4:00,1,0,0.0029955479139322574,269.24254595541447,2,0,0.0009088479670983226,327.2649830262148,11,0,2.125434877881949e-05,345.8575118226182,1,0,0.0,300.8536413474191
August,27,4:30,1,0,0.003000428663270888,261.0494608824431,2,0,0.003190259579914871,349.7706309410854,13,0,0.0008781625107772701,336.99452188325824,1,0,0.01630190352486132,358.33380427798164
August,27,5:00,1,0,0.0,276.629901888279,3,0,0.010901072171773704,386.97555613533854,17,0,0.0007764278984137941,311.7082518310631,3,0,0.0015677802353691048,385.4173607291485
August,27,5:30,2,0,0.0,283.3135039930337,4,0,0.035820984288871385,375.70997170944673,25,0,0.0012640149852777066,286.60330931901836,9,0,0.003921627556986988,324.720061931103
August,27,6:00,3,0,0.002607860420202506,283.22621034997303,9,1,0.06876251368339517,329.8513792468655,42,0,0.0006010058899975117,274.50216801600726,18,0,0.008230483800411857,274.0127543753047
August,27,6:30,7,0,0.006291220472563048,293.0384116375359,17,2,0.1213001571371704,293.52993360939973,71,0,0.0007975395619851326,270.07842523448755,33,0,0.014317542356295709,267.65758192725264
August,27,7:00,15,0,0.014382728529562794,302.61611312330604,32,3,0.07903756244650552,278.42530745321886,117,0,0.0005624048628153789,270.76870704105386,56,0,0.007889533286300933,268.36294929781025
August,27,7:30,29,1,0.020240426982256535,302.5948370146296,56,3,0.050622004190823564,283.6023500409967,186,0,0.0006549836360274748,275.339364378074,90,0,0.004195581268088765,273.06433786411003
August,27,8:00,50,1,0.02042792611040079,300.6493246946228,87,2,0.02325117186946715,292.25853458713897,279,0,0.0009132865795357363,287.4807986495469,134,0,0.001910374015964516,282.0326361579868
August,27,8:30,76,1,0.016043944910530062,308.1295659012291,129,1,0.010898005042105753,299.5030567428407,396,1,0.0015829304040041088,303.43526394342547,190,0,0.0023767151369306063,288.47216040260923
August,27,9:00,105,1,0.01034108916670804,314.7991777045759,175,1,0.006447639472969312,305.7522712121268,523,1,0.002582420475922722,315.08598626535627,249,1,0.004228533444154568,293.3320463957048
August,27,9:30,133,1,0.0058870755124043285,317.6270710198337,224,2,0.007041966349231866,311.77285307215146,655,2,0.0036997497549135327,321.8728947725192,311,2,0.00746141666814043,301.08349759912835
August,27,10:00,158,0,0.0028949156708275438,317.0765654696511,268,3,0.009665585571067907,320.210690642969,767,4,0.004741354957091047,326.7834966924099,364,4,0.010422495527585115,309.2943876584414
August,27,10:30,178,0,0.0012479836202665782,317.89414969939537,307,3,0.010911307889415113,329.61897702525096,858,5,0.005506047173397014,332.51437394973783,409,5,0.012209793467562879,315.61144802098903
August,27,11:00,192,0,0.0007764674517156853,320.74725997841665,339,3,0.008984578079786374,335.1533762871608,917,5,0.005657911230808935,337.306309514167,441,4,0.010137856123378884,319.5875751366973
August,27,11:30,200,0,0.0009839634081636758,323.7552638816039,365,2,0.0060146695779074,337.46581980172505,949,6,0.005819005464185537,339.7705961224047,462,4,0.008362093385506572,322.00854853537334
August,27,12:00,203,0,0.0011781699769789688,326.71468452220046,386,1,0.003751478900888333,339.5189068846334,964,6,0.006318329795329254,341.3382129609842,475,3,0.007233334412837435,322.8316967758254
August,27,12:30,204,0,0.0009403844985415688,326.20908979561676,401,1,0.002798397171232092,340.11568594591563,969,6,0.006697948151761744,343.36952073620444,485,3,0.006594995746198987,322.77368054658757
August,27,13:00,205,0,0.0004913683870738703,324.7822427415315,412,1,0.002619071585986578,338.8453765951002,974,6,0.00566075773731011,344.2417295560097,495,3,0.005761008191904594,323.4696565969615
August,27,13:30,206,0,0.00020036693478418563,325.0521469358053,421,1,0.0027285222922687376,339.6947612998377,976,4,0.004432803896747141,344.59321682901805,504,2,0.004748613053228206,323.3867327136153
August,27,14:00,206,0,0.0002033202171554053,325.8100410033244,428,1,0.0028850861106145824,342.33275463448484,977,4,0.0036494185314699004,346.61412540657506,510,2,0.0038653103740209686,324.86245666664865
August,27,14:30,206,0,0.0005028973880724505,326.5550175616035,432,1,0.002941258930826352,343.9600054631719,972,3,0.0033477021947962192,349.66001381092076,512,2,0.003704155379715157,329.1478030673569
August,27,15:00,205,0,0.0009649961197264502,327.0598361736118,433,1,0.0028532361521303924,343.3686421445006,963,3,0.00290074809297694,352.23671317510474,509,2,0.004097594712669875,332.00260345618597
August,27,15:30,202,0,0.0012210788979100664,329.0264433910891,430,1,0.002613299093385896,343.7257854733002,947,3,0.002741901796439749,354.07736008882733,502,2,0.00454865061323867,332.0693344806125
August,27,16:00,196,0,0.00106824607513152,330.4125713530782,422,1,0.0023649508087885836,345.84209931910533,924,3,0.0027995829747882255,354.3876557506846,490,2,0.00459027714741228,331.34613291278856
August,27,16:30,185,0,0.0008222290167369329,330.654420188521,408,1,0.002218939408135008,347.1851333190545,887,3,0.003040562851597187,353.7862104888674,472,2,0.004647998384215467,329.799453955533
August,27,17:00,170,0,0.0008180853682836365,330.3613670602163,389,1,0.0024388194050771043,345.92150498317227,838,3,0.0035707957086208355,353.0884537389383,448,2,0.004709260811879253,328.1002662693569
August,27,17:30,152,0,0.0008481765299307671,327.1905883096178,366,1,0.0031376914064917484,343.9895951182449,780,3,0.0033682921934386515,353.64574968226754,417,2,0.00475937391110731,329.2080779172806
August,27,18:00,132,0,0.0006627049513516535,324.61904206023524,340,1,0.004040921180537773,342.8464239662093,718,2,0.0030193799771806294,355.623796192402,385,2,0.00484357412352695,330.41773057189636
August,27,18:30,108,0,0.0003617574335658038,328.02692228067264,311,1,0.004445909236164903,341.8497135557819,651,2,0.0029516402321809582,355.5387407348496,352,2,0.005969076481372883,328.88593705827327
August,27,19:00,85,0,0.00021671896350215192,331.00367504152626,282,1,0.0046908630068144596,340.34144702380604,582,2,0.0032019316026069855,352.600314147303,320,3,0.008279160455813965,326.8039110243723
August,27,19:30,65,0,0.00045635397959536446,326.84833065571115,253,1,0.00483986493858546,339.70836573223073,513,2,0.0035088168957370562,348.98098696912894,289,3,0.010136547137160268,326.4016403179203
August,27,20:00,50,0,0.0014714177224550732,319.14996149259673,223,1,0.004766296584160529,339.41158251845275,446,1,0.0033067989350653785,347.16179483866114,257,3,0.011521345322550152,324.5994212741864
August,27,20:30,40,0,0.00314205885360899,314.12799868470375,193,1,0.004128205047473365,337.0150734742494,383,1,0.002503247198405679,346.49697302974124,224,3,0.012430954614062862,322.60462732717497
August,27,21:00,32,0,0.006867526202525044,309.4206119165291,163,1,0.0031371340372971786,334.0486355081858,325,0,0.0013373857322964233,344.99500867354635,192,2,0.012780130644315844,322.10795255515524
August,27,21:30,25,0,0.012943999047976584,306.46861612775035,135,0,0.002009506528373511,328.4399052207537,272,0,0.0007457717062373071,342.24788806608547,161,2,0.009708967784680346,321.60247465064145
August,27,22:00,19,0,0.02056982701214126,308.5111437930288,109,0,0.0010541769429779138,319.7655508317393,224,0,0.000475304744356395,337.72622068411454,134,1,0.005567096656434912,321.9554343979496
August,27,22:30,15,1,0.035994603263708375,311.3167343145514,88,0,0.0004605524121982044,314.87918367784005,182,0,0.0003764533389272746,331.85710680680637,110,0,0.002293659439932186,321.80851823099704
August,27,23:00,12,0,0.023836768709689708,314.1319551923256,72,0,0.0002660192265678096,313.20886127700254,150,0,0.00028988933359000614,328.9828079703036,92,0,0.0006909832457674324,316.32146908662565
August,27,23:30,11,0,0.015324990331426236,312.26535485949864,64,0,0.00022279221153291104,314.1669974837188,135,0,0.00028704855255428253,326.91133723555043,84,0,0.0002065918607693464,309.0293383174028
August,28,0:00,3,0,0.0,339.0261625958009,22,0,0.0014253760551631587,301.3424188040716,57,0,0.00031766837330443734,319.9525786751305,33,0,0.0009560275196525246,328.82769100271844
August,28,0:30,3,0,0.0002829093277459411,340.4864804894042,19,0,0.0016485204274791138,300.7986538686623,53,0,0.0002997418096214303,310.73050787924353,30,0,0.0012022799021803416,323.1635005167384
August,28,1:00,2,0,0.0005262198593979005,342.03839741760413,14,0,0.0028004599573550316,301.9893438992841,43,0,0.0009344333574079797,306.4169953391591,25,0,0.0012022799021803416,315.09740402532964
August,28,1:30,2,0,0.0008927181536676806,326.7445859053809,9,0,0.004130339901770363,304.53538514429164,33,0,0.0011566344224917182,296.2513217755439,19,0,0.001598041279084311,310.6731316699966
August,28,2:00,1,0,0.0013050160660278316,307.2454146950234,6,0,0.0012108635874698043,320.5217775923632,25,0,0.004207494766734503,264.65476059608363,14,0,0.0031590983178054564,309.8903020924982
August,28,2:30,1,0,0.0006703375417557255,321.46759000275534,4,0,0.0009896577534435976,350.7926682384048,18,0,0.002231829101731125,248.33497960635202,9,0,0.0019723921760426695,319.1516866795594
August,28,3:00,1,0,0.0002408223805104481,364.03992362270344,3,0,0.0,357.87584393140844,15,0,0.0014234550225835042,271.0213279483204,5,0,0.003686497149192191,358.23041555404257
August,28,3:30,1,0,0.002906255104325477,349.68655417634915,2,0,0.0,340.35030662947844,13,0,0.000721863354065081,294.25613542686773,2,0,0.002365694182035392,398.73772945696055
August,28,4:00,1,0,0.0011894704532520515,286.56957474489695,2,0,0.0013379244350073243,334.8815782319649,13,0,0.0009279223842384085,298.07554502245694,1,0,0.002143507724647435,380.4041077484011
August,28,4:30,1,0,0.008092699816992432,246.91027430952798,2,0,0.002248058994399813,337.5621817022826,14,0,0.00249260577107905,296.79692120170154,1,0,0.013079187610896912,311.32219203380373
August,28,5:00,1,0,0.010075126948237024,252.30721188623454,2,0,0.010498625956380719,312.44600732646006,19,0,0.0020327799755141675,296.77024933134396,3,0,0.002656369733229107,284.13741291810453
August,28,5:30,2,0,0.03332225401642199,281.841797599232,4,0,0.02712001672181552,281.49154903618074,28,0,0.003951444862018492,287.6895900104507,8,0,0.005779296344923092,293.5001206985363
August,28,6:00,4,0,0.0698701461751375,293.510629668227,8,0,0.05100392780394122,280.47842132793437,45,0,0.004350151323483791,274.04897752902855,17,0,0.012629968663027206,278.08107066486554
August,28,6:30,8,1,0.10332255433574253,304.31038905245737,16,1,0.08315199348285042,297.7740420150444,74,0,0.006062021953101835,266.91377445729756,31,1,0.01947843121904404,260.40475197612034
August,28,7:00,16,1,0.09286094735371812,311.46328007591774,30,2,0.05701761123379976,298.5212004499926,119,1,0.0052611860908572386,265.7629659606986,53,1,0.012288583931531042,257.84790290849924
August,28,7:30,29,2,0.059386889218379355,302.0034529790803,51,2,0.03556909968443466,293.2742605120836,187,1,0.0038610373829580606,271.66261878833075,86,1,0.00683057967808247,261.03935970508564
August,28,8:00,48,1,0.027147550947357553,297.61751544862926,81,1,0.01578647099786901,296.4401047409494,276,1,0.002852431790563371,286.7528045451326,130,0,0.003482768547072902,271.06338896409954
August,28,8:30,73,1,0.011416043487913656,305.3458108607492,121,1,0.0062071554226751325,302.25108150730955,391,1,0.00268982196609342,301.6470541170953,184,1,0.003377814398227288,285.6177196526253
August,28,9:00,101,0,0.004527063168622239,312.35187482155976,165,0,0.002062790739289824,307.8938357319963,515,2,0.0029883410393791113,311.04118949772175,241,1,0.004582350192002514,295.64663499931055
August,28,9:30,129,0,0.0017151674825289947,313.2002967846103,212,0,0.001032622735095847,314.8250312088346,644,2,0.0034298580625492523,318.26819250102767,301,2,0.006107293949930015,302.02132040845845
August,28,10:00,154,0,0.0005462753797052903,312.82948654176835,256,0,0.0019236891250951527,322.51375294639854,756,3,0.0039027901267377815,325.8629392093968,354,3,0.007145886562860418,307.3965419950275
August,28,10:30,175,0,0.0001654843377789477,315.55720013445085,295,1,0.0036089046991400523,330.55872677587206,845,4,0.004399453654153922,332.74033274285824,398,3,0.007246389080661466,311.6103428363146
August,28,11:00,190,0,8.222134241920714e-05,317.1231267273874,327,2,0.005061158348620543,334.3706130181833,901,4,0.004748749832251304,337.26729646504344,429,3,0.006068869512559278,315.4619186236308
August,28,11:30,197,0,7.06005815135916e-05,315.44517162401894,351,2,0.0061815428032388235,335.01512042408893,928,5,0.005269275439271807,340.2262133355746,449,3,0.005663292085456421,317.733430672384
August,28,12:00,201,0,8.293338933410021e-05,312.98777597570756,369,2,0.006747785030746153,338.47820941790695,936,6,0.006084750077964193,342.67856153722295,461,3,0.006722679409177312,317.89263169721266
August,28,12:30,202,0,8.727332028934012e-05,312.4220155760071,381,3,0.00738435079415805,341.65142993289896,934,6,0.006578172722229386,344.4921731666283,469,4,0.00870833199142285,318.33533272224844
August,28,13:00,204,0,0.00011936137340323129,316.34330116446426,391,3,0.008086739510318276,340.5896846156096,935,6,0.006306993929229284,345.6630177914448,478,5,0.010181818241152421,320.2267610435333
August,28,13:30,205,0,0.0002714828684817154,323.1525636988679,401,3,0.008183992942664737,338.48813967424775,937,6,0.006273616203518427,346.3651758112191,488,5,0.010403845913143452,323.1890385376905
August,28,14:00,207,0,0.000729018764231164,328.83843576654243,410,3,0.007282176569280024,338.0627712641471,942,6,0.006875772726801284,348.5218884252567,496,5,0.009424074533595972,326.7154309618358
August,28,14:30,208,0,0.0015787355972695573,331.2291797364539,415,2,0.0059131163399019785,339.9919825075419,943,7,0.0075012266497621735,350.8657220489614,500,5,0.009718631199218671,328.75566401948106
August,28,15:00,208,1,0.0024632227893789933,330.75640115885807,416,2,0.004740697941044547,342.58930189056986,938,6,0.0059979325050591396,350.9842424596027,499,3,0.006123570771706584,328.24991711594544
August,28,15:30,206,1,0.0027267464491132895,328.83187932159365,411,2,0.0037910738489716263,343.79727782897913,925,4,0.004210533103091858,350.35960564091647,492,2,0.004630957021206356,325.89834881729854
August,28,16:00,200,0,0.002153735578938869,326.6323992962448,404,1,0.0029824733085009624,343.07726655220677,905,3,0.0031308531380952573,350.96613777209876,480,2,0.003438585258295292,323.9586790684471
August,28,16:30,190,0,0.0012290365926526461,324.0552228121229,390,1,0.0023576566088435217,342.5251583906238,870,3,0.0029873678766426403,351.601413572546,461,1,0.002828586041443356,325.2718402709203
August,28,17:00,174,0,0.000567549744483937,322.98665210172254,373,1,0.00217419221443595,343.34422134709706,825,3,0.0036211358031360955,350.5093895604616,435,1,0.002663329974254355,326.582649449036
August,28,17:30,154,0,0.00024279689805577727,324.1882827264407,351,1,0.0025844467426212776,343.4475587348856,768,3,0.004064403757989608,350.1237772927927,405,1,0.003065172701103959,326.2846097182078
August,28,18:00,132,0,0.00015367233646614614,323.6850720436084,329,1,0.003493799275961246,342.44352806194075,706,3,0.004390361537335499,351.9443335124224,375,2,0.004197783950814042,326.81901027117766
August,28,18:30,109,0,0.00019553489871931173,323.1803587527178,304,1,0.004368337004325917,342.6220422708309,639,3,0.004952030906229502,352.9876401638211,344,2,0.007088012034813007,324.51017416257395
August,28,19:00,87,0,0.00045736915559500835,323.014229550476,277,1,0.004900766648133824,343.0831778561939,571,4,0.006159582640248877,353.62238613973415,313,4,0.011333441075608948,320.93463892241374
August,28,19:30,67,0,0.0011491655525258777,318.9904508580344,248,1,0.004665416467841174,343.6470853211988,506,4,0.00751125498259031,354.67147529933607,282,4,0.014133130150857025,319.23377336462636
August,28,20:00,52,0,0.002590433526957991,317.1721721529708,217,1,0.003915680267140734,341.59930946442387,444,3,0.007350807796992732,351.9799255422422,251,4,0.014508538139174895,317.6629373233863
August,28,20:30,41,0,0.003571399208613039,315.24912398262353,186,1,0.0030789409514080652,334.99852346900065,383,2,0.005496050604700446,348.13957454253546,218,3,0.012814525891769487,317.75974876029187
August,28,21:00,32,0,0.00627706538108677,312.0481708827444,155,0,0.0028011498318494953,328.6990882204338,324,1,0.002981039358113958,346.2792764741392,187,2,0.011040706667394522,318.0628629863837
August,28,21:30,25,0,0.01209287687098854,314.92314603216374,127,0,0.0030240091398035292,322.741423290604,269,0,0.0014039666564455852,342.10466349928316,157,1,0.008081727986672936,318.07502952816384
August,28,22:00,19,0,0.021102331587009467,318.66581571620196,103,0,0.003009874800486531,314.8292957246877,219,0,0.0006834446589488666,333.4618501380124,130,1,0.005931489012396693,319.43276453187553
August,28,22:30,15,1,0.0364700242749099,327.11015728900395,82,0,0.002172073300972041,310.5044165578762,176,0,0.0004486779753184684,327.84513949193877,106,0,0.004058899116330189,317.19834045312683
August,28,23:00,12,0,0.025930746034996673,340.46688843809545,67,0,0.0011412631842533452,311.645681453926,144,0,0.0002869292472972044,328.9415121672856,88,0,0.002545288362432646,314.8007417243742
August,28,23:30,11,0,0.017828879127043576,339.409008917489,60,0,0.000510097532509886,311.905459197795,130,0,0.0002805694226885231,333.1273180696779,79,0,0.0016127959716691754,314.8960440233386
August,29,0:00,3,0,0.001039362523238616,356.81476951999497,19,0,0.0,317.3643029289591,54,0,0.0006127224578305918,336.92305561086084,30,0,0.0006819348636865945,318.11171169328316
August,29,0:30,3,0,0.0,347.32866970707664,17,0,0.0010008454503606266,326.659307402866,49,0,0.0005947958941475848,326.5784701475942,28,0,0.0006819348636865945,330.07805241738566
August,29,1:00,3,0,0.0,341.5194592703542,12,0,0.00037424538350174603,342.92822489551037,39,0,0.002493323845656956,317.6288502999125,22,0,0.0011519993453999228,347.49022928420726
August,29,1:30,2,0,0.0,324.40372999150577,8,0,0.0014659158481661668,338.8458804366925,29,0,0.0019911381962488092,315.5810906143879,17,0,0.0013904750527550644,342.65475522600485
August,29,2:00,2,0,0.0,301.29057114997687,6,0,0.0,340.38497965113567,22,0,0.0021574395584648526,328.155154579578,12,0,0.002733182428206329,336.7678997317846
August,29,2:30,1,0,0.0,283.53474805386384,4,0,0.0,346.58284351298204,17,0,0.002801004013550356,349.3352413890867,8,0,0.0020068071209357182,351.1250244360408
August,29,3:00,1,0,0.0,242.26335489909843,3,0,0.0,353.60546982617467,14,0,0.001873773273872073,357.8285332192633,5,0,0.0029614399921658228,366.8829156908635
August,29,3:30,1,0,0.0021631461148915723,232.12988283768118,2,0,0.0,362.0916762696317,12,0,0.000553955788675017,344.61981542379243,2,0,0.0012181812210374508,358.59951458355863
August,29,4:00,1,0,0.005008318725179816,265.8758805331736,2,0,0.0012959298398024768,327.14046460340927,13,0,0.001610882526254264,331.55303826192727,1,0,0.00030412263571998684,353.62515045144494
August,29,4:30,1,0,0.0038377890030348027,285.09383815841704,2,0,0.01025918919315856,279.0315610651947,15,0,0.0012654758470148845,326.6699101817447,1,0,0.000862698508331939,352.20325132083036
August,29,5:00,1,0,0.01982967419648016,295.27018018855597,3,0,0.035719014113239266,281.77605619098966,19,0,0.0026407133057022563,320.8252632061518,3,0,0.002662479130275522,335.5757365528054
August,29,5:30,2,0,0.06829310514934309,314.3418821874228,5,1,0.10733327648770977,321.51913841593466,28,0,0.006508742868723181,313.49440402424784,8,0,0.009083430683924172,308.54885983878745
August,29,6:00,3,0,0.13874159300464062,330.31693490515516,9,2,0.19854199623653287,364.3447872827699,44,0,0.009149871472467224,297.3405072070146,17,0,0.019975005062924683,278.108832138143
August,29,6:30,7,1,0.20958513075789245,335.1121411118935,18,5,0.2913923450024538,381.06557108277656,73,1,0.013461126953574296,281.11026859267537,33,1,0.031583127211050756,263.9155344674771
August,29,7:00,14,3,0.1974049001898139,328.8377579896045,34,6,0.17999277080379844,332.2122281970697,119,2,0.01326526867246616,275.4757762628235,57,1,0.02539155722821086,266.97873791136254
August,29,7:30,27,4,0.13501250266444478,318.34381429369,57,6,0.10073612245905775,291.94990726394377,187,2,0.010564712297566784,278.8680326764654,90,2,0.01930132553121447,273.51804756008033
August,29,8:00,46,3,0.06337662820397297,302.808499922337,87,4,0.04069902664002758,289.6843212943357,278,2,0.007172387831981335,289.979754664839,133,2,0.014477881552160692,279.000034469362
August,29,8:30,71,2,0.02461704040272203,298.5813048455334,125,2,0.015592379193410898,300.57501313009317,391,2,0.004775750675979824,302.825274560877,187,2,0.01277342970007167,286.25249589684717
August,29,9:00,99,1,0.007595571462015947,306.0737772551479,167,1,0.008664923527545096,312.2328871104572,512,2,0.0038592773982565887,309.4939170461714,244,3,0.011841739318659707,292.8596284459592
August,29,9:30,127,0,0.0029874956829650688,314.7210126940056,213,1,0.006647590644210992,320.66451168766184,636,3,0.004237342279774515,313.2966367532675,305,4,0.011511588745769063,299.1035630780872
August,29,10:00,152,0,0.001987091892114579,320.73582788839747,255,2,0.006634501287936064,325.4847017256621,742,4,0.005390152862680476,320.4619087607112,356,4,0.010925952415682456,305.3555330744639
August,29,10:30,173,0,0.0015760201207098675,323.94264115391263,294,2,0.007409320741928686,327.68584732296506,828,6,0.0067377241499235905,327.72276393828247,398,4,0.010812966364695477,311.15983756543386
August,29,11:00,188,0,0.0014829801132236631,325.13527550315973,326,3,0.009158773081484549,331.95024084236906,886,7,0.007878015376423486,332.7071815401055,428,4,0.00924392663917186,314.050347795604
August,29,11:30,197,0,0.0018803998666843636,324.00558517565065,352,4,0.010969814619915688,337.6966784077921,920,8,0.008822212755436421,335.77302309048696,448,4,0.009412258054446261,314.75877802890415
August,29,12:00,202,1,0.0025425407169611695,322.4705552211163,374,4,0.011527933894982549,339.7934891870236,938,9,0.009679684482612139,338.69414226088935,462,4,0.009691260639585147,317.2330583246207
August,29,12:30,204,1,0.0028879597091089923,325.3695537673488,391,5,0.011945921855153465,339.36772061683155,943,9,0.009625736048303106,342.24364705016507,472,5,0.009873961807800556,321.754230697508
August,29,13:00,206,1,0.0026713274578190325,329.55634643995677,405,5,0.013061868926628263,337.4510942582732,946,8,0.00895703811443344,345.30181831194653,482,5,0.010386803042460417,324.08795223104676
August,29,13:30,208,0,0.002301858441962534,330.16231463514265,418,6,0.014091367842114235,337.10090785090836,945,8,0.008816198941872503,347.0371945438183,489,6,0.011535942132553491,323.7986146830543
August,29,14:00,211,1,0.002484375461759537,329.2114035877717,429,6,0.013880432363985083,340.45008296531336,946,9,0.009358175246171241,347.6696781950064,494,7,0.013521726372631836,323.78773906493416
August,29,14:30,212,1,0.003332596997226691,328.1242654023248,437,5,0.012208026652542529,343.8578460390633,945,10,0.010155570759355656,347.6540804289426,496,8,0.015155753754741,326.09517949575536
August,29,15:00,211,1,0.004066055552070878,326.4330297123979,440,4,0.009441355348820278,345.2168098421595,939,10,0.010573149770122294,347.5736362976635,494,8,0.015797556823622133,327.6814238491834
August,29,15:30,207,1,0.00382457575023434,327.83267499857084,438,3,0.007431337690763054,345.56977220667005,925,10,0.01110228094153577,348.1496485312004,489,7,0.015017874577828695,326.7032274750621
August,29,16:00,200,1,0.002697866320947624,330.99722313269666,430,3,0.006479232172275968,346.17154030165557,901,7,0.007869647921164007,349.3458754491591,480,6,0.01253287871902628,325.9923421385189
August,29,16:30,187,0,0.0016618198281429706,331.97220080181523,415,3,0.006388194050741631,345.80222053011704,860,5,0.005935886709706968,349.8659903638752,460,5,0.010377687153601947,327.1695302021776
August,29,17:00,170,0,0.0014859425518308016,330.35618509960045,394,3,0.0069301376243113355,346.64851829091674,806,4,0.005355448429106577,349.5761543499502,430,4,0.008490182321253249,327.96660921227914
August,29,17:30,150,0,0.0019951456135562855,328.6929771484818,367,3,0.007462242493120426,347.77820659016714,742,4,0.005635685307888455,349.91683360300146,395,3,0.007258492736659455,324.48921313222326
August,29,18:00,129,0,0.0026773997659968306,333.115027271576,338,3,0.0076365502121580825,345.6269336352863,675,4,0.00605641931257316,350.57678135596046,359,3,0.007232908965445305,319.55471932033225
August,29,18:30,107,0,0.0029963651153213193,343.7202463674432,306,2,0.007679197631540506,340.83941751223034,604,4,0.006174611070672094,348.97127994861904,323,3,0.009787142183974742,317.9269089357917
August,29,19:00,85,0,0.0032401993569179397,346.32119605537105,274,2,0.00792305186623343,335.7596063847319,534,3,0.006457647925064165,346.285540755523,289,4,0.014200666186078237,319.6069737915905
August,29,19:30,65,0,0.00508469650127088,339.79754853925016,242,2,0.008307398972311556,332.25982963144736,467,3,0.007199561908607899,345.8153364039065,256,5,0.018702644419146357,319.4964227793635
August,29,20:00,49,0,0.01010836940193454,332.655777353234,211,2,0.008631080092121136,334.332871113347,404,3,0.007103640483300432,343.96107625126143,224,6,0.02476952625376403,316.33359622065325
August,29,20:30,37,1,0.01683221937119676,325.97148772710625,182,2,0.00847795853232788,336.43481568571656,344,2,0.005378965051879411,339.8182279035014,192,6,0.032798348893307704,316.665208609958
August,29,21:00,28,1,0.023269975237492663,329.16360759149484,155,1,0.007729241881524041,331.8475098315832,289,1,0.0029353696962807047,339.1452961220648,163,6,0.03982727435236651,322.6888519816688
August,29,21:30,21,1,0.03290105728058717,338.2068362852599,129,1,0.006167813430423489,324.71510350623794,239,0,0.0013763322294119869,341.5099755385771,137,5,0.03478340333628016,322.814702716097
August,29,22:00,16,1,0.05153394456332444,349.1272443255755,105,0,0.003910142856411814,318.627271519679,195,0,0.000672805801524646,340.40315257395144,113,2,0.02157867531107607,314.5975691497318
August,29,22:30,13,1,0.07845447098509416,355.97885107605106,84,0,0.0015946205730160397,313.4304569976206,157,0,0.0004747135346800868,332.7488031657883,93,1,0.009341565511652253,306.9915686818807
August,29,23:00,10,1,0.07206389534344,334.61846163623284,69,0,0.00039016442631409446,313.24888566665686,129,0,0.0002714635115263163,320.0402466960295,78,0,0.0027674950960653514,303.2744306343558
August,29,23:30,9,1,0.05935400205318213,299.14506623285064,62,0,0.0,313.565080581445,116,0,0.0002669955790864707,308.05364992225196,71,0,0.0005795818600897191,301.9909303159471
August,30,0:00,4,0,0.014061834348720435,364.0107744081127,22,0,0.013932305197435874,313.39809464203523,48,0,0.00026111677845415794,327.1541403665613,31,0,0.0005592053888137182,304.9942507806439
August,30,0:30,3,0,0.007812300048792221,362.62999588120397,18,0,0.009702531847523824,326.5282593099999,44,0,0.0001745654333630851,323.3069161428131,28,0,0.0005592053888137182,309.71108396550665
August,30,1:00,3,0,0.008387353837808947,336.6768828865387,13,0,0.005458651191352574,328.83833866196017,37,0,0.0009379820085300544,321.8379936703396,22,0,0.0005592053888137182,314.71360991549204
August,30,1:30,2,0,0.006328211376911898,298.2163853524323,8,0,0.00154210717901735,323.4572931305815,29,0,0.0009200554448470476,326.10492633660215,16,0,0.0009992394947403007,319.45073398086083
August,30,2:00,1,0,0.0006898826736244116,287.7080478053015,5,0,0.0,327.5937349584344,22,0,0.002999183048184433,329.8448626972801,10,0,0.002827075082226468,333.74338472146366
August,30,2:30,1,0,6.871790700450897e-05,298.3246154783303,3,0,0.0,324.3035880126764,16,0,0.000583331227573979,333.1538626467041,6,0,0.0017328410053444837,364.3883533258691
August,30,3:00,1,0,0.0,333.4651562727386,2,0,0.0,285.35190570137655,13,0,0.0006540121488143967,329.9600154213142,3,0,0.0025596801327257253,423.3345829355126
