portfolio,date,day_of_week,day_of_week_name,month_num,year,day_num,calls_offered,cct_seconds,abandon_rate,abandoned_calls
B,2024-12-06,4,Friday,12,2024,6,12372.0,306.37,0.0115,142
B,2024-12-07,5,Saturday,12,2024,7,9082.0,345.44,0.0032,29
B,2024-12-08,6,Sunday,12,2024,8,6557.0,341.51,0.0036,24
B,2024-12-09,0,Monday,12,2024,9,13198.0,333.28,0.0118,156
B,2024-12-10,1,Tuesday,12,2024,10,12512.0,336.79,0.0083,104
B,2024-12-11,2,Wednesday,12,2024,11,12672.0,331.23,0.0102,129
B,2024-12-12,3,Thursday,12,2024,12,12470.0,317.71,0.0331,413
B,2024-12-13,4,Friday,12,2024,13,11852.0,305.95,0.0063,75
B,2024-12-14,5,Saturday,12,2024,14,9872.0,344.6,0.0061,60
B,2024-12-15,6,Sunday,12,2024,15,7389.0,336.57,0.0043,32
B,2024-12-16,0,Monday,12,2024,16,13249.0,340.78,0.0082,109
B,2024-12-17,1,Tuesday,12,2024,17,12597.0,330.33,0.0033,42
B,2024-12-18,2,Wednesday,12,2024,18,12396.0,328.56,0.0358,444
B,2024-12-19,3,Thursday,12,2024,19,11604.0,318.11,0.028,325
B,2024-12-20,4,Friday,12,2024,20,12118.0,312.85,0.0052,63
B,2024-12-21,5,Saturday,12,2024,21,9945.0,345.47,0.0091,90
B,2024-12-22,6,Sunday,12,2024,22,7267.0,335.85,0.0028,20
B,2024-12-23,0,Monday,12,2024,23,13590.0,330.09,0.0045,61
B,2024-12-24,1,Tuesday,12,2024,24,7991.0,325.84,0.0057,46
B,2024-12-25,2,Wednesday,12,2024,25,716.0,327.76,0.0116,8
B,2024-12-26,3,Thursday,12,2024,26,10512.0,324.22,0.01105,116
B,2024-12-27,4,Friday,12,2024,27,11043.0,329.99,0.0123,136
B,2024-12-28,5,Saturday,12,2024,28,8175.0,336.74,0.0168,137
B,2024-12-29,6,Sunday,12,2024,29,4550.0,335.05,0.0118,54
B,2024-12-30,0,Monday,12,2024,30,12031.0,337.005,0.0077,93
B,2024-12-31,1,Tuesday,12,2024,31,8900.0,336.905,0.0102,91
B,2025-01-01,2,Wednesday,1,2025,1,4185.0,333.32000000000005,0.007,29
B,2025-01-02,3,Thursday,1,2025,2,13608.0,324.43,0.0115,156
B,2025-01-03,4,Friday,1,2025,3,13256.0,324.375,0.0054,72
B,2025-01-04,5,Saturday,1,2025,4,8131.0,335.61,0.0053,43
B,2025-01-05,6,Sunday,1,2025,5,5141.0,335.02,0.0308,158
B,2025-01-06,0,Monday,1,2025,6,12566.0,357.15,0.0101,127
B,2025-01-07,1,Tuesday,1,2025,7,11916.0,355.89,0.0189,225
B,2025-01-08,2,Wednesday,1,2025,8,11943.0,346.24,0.0144,172
B,2025-01-09,3,Thursday,1,2025,9,9848.0,341.41,0.0124,122
B,2025-01-10,4,Friday,1,2025,10,10329.0,318.76,0.0063,65
B,2025-01-11,5,Saturday,1,2025,11,7859.0,295.2,0.0059,46
B,2025-01-12,6,Sunday,1,2025,12,4960.0,348.98,0.0121,60
B,2025-01-13,0,Monday,1,2025,13,11913.0,342.95,0.0097,116
B,2025-01-14,1,Tuesday,1,2025,14,11460.0,340.17,0.021,241
B,2025-01-15,2,Wednesday,1,2025,15,11389.0,342.76,0.0144,164
B,2025-01-16,3,Thursday,1,2025,16,10391.0,333.87,0.0477,496
B,2025-01-17,4,Friday,1,2025,17,10798.0,311.21,0.0208,225
B,2025-01-18,5,Saturday,1,2025,18,7223.0,305.52,0.0096,69
B,2025-01-19,6,Sunday,1,2025,19,4248.0,349.68,0.0187,79
B,2025-01-20,0,Monday,1,2025,20,9157.0,342.98,0.0181,166
B,2025-01-21,1,Tuesday,1,2025,21,10177.0,332.18,0.0137,139
B,2025-01-22,2,Wednesday,1,2025,22,10344.0,342.53,0.0142,147
B,2025-01-23,3,Thursday,1,2025,23,10632.0,331.03,0.0097,103
B,2025-01-24,4,Friday,1,2025,24,10094.0,309.82,0.0128,129
B,2025-01-25,5,Saturday,1,2025,25,7589.0,292.6,0.0061,46
B,2025-01-26,6,Sunday,1,2025,26,4095.0,338.61,0.0109,45
B,2025-01-27,0,Monday,1,2025,27,10999.0,329.78,0.0134,147
B,2025-01-28,1,Tuesday,1,2025,28,10207.0,317.53,0.0105,107
B,2025-01-29,2,Wednesday,1,2025,29,9073.0,335.41,0.0439,398
B,2025-01-30,3,Thursday,1,2025,30,9103.0,333.31,0.0099,90
B,2025-01-31,4,Friday,1,2025,31,9932.0,329.99,0.0147,146
B,2025-02-01,5,Saturday,2,2025,1,7615.0,308.74,0.0064,49
B,2025-02-02,6,Sunday,2,2025,2,5069.0,317.56,0.0268,136
B,2025-02-03,0,Monday,2,2025,3,12464.0,295.32,0.0118,147
B,2025-02-04,1,Tuesday,2,2025,4,10677.0,344.31,0.0339,362
B,2025-02-05,2,Wednesday,2,2025,5,10567.0,337.93,0.0112,118
B,2025-02-06,3,Thursday,2,2025,6,9957.0,335.22,0.0137,136
B,2025-02-07,4,Friday,2,2025,7,9692.0,343.41,0.0132,128
B,2025-02-08,5,Saturday,2,2025,8,6919.0,336.74,0.0078,54
B,2025-02-09,6,Sunday,2,2025,9,3900.0,318.37,0.0184,72
B,2025-02-10,0,Monday,2,2025,10,10221.0,296.45,0.0063,64
B,2025-02-11,1,Tuesday,2,2025,11,9829.0,337.02,0.0073,72
B,2025-02-12,2,Wednesday,2,2025,12,9660.0,336.41,0.0061,59
B,2025-02-13,3,Thursday,2,2025,13,9420.0,324.22,0.0392,369
B,2025-02-14,4,Friday,2,2025,14,9552.0,338.15,0.0148,141
B,2025-02-15,5,Saturday,2,2025,15,6510.0,330.85,0.0129,84
B,2025-02-16,6,Sunday,2,2025,16,3924.0,328.1,0.0168,66
B,2025-02-17,0,Monday,2,2025,17,9059.0,302.87,0.0164,149
B,2025-02-18,1,Tuesday,2,2025,18,9134.0,346.23,0.0345,315
B,2025-02-19,2,Wednesday,2,2025,19,9292.0,338.55,0.0083,77
B,2025-02-20,3,Thursday,2,2025,20,9831.0,336.11,0.0106,104
B,2025-02-21,4,Friday,2,2025,21,9096.0,332.34,0.0062,56
B,2025-02-22,5,Saturday,2,2025,22,6310.0,324.57,0.0111,70
B,2025-02-23,6,Sunday,2,2025,23,4220.0,321.82,0.0241,102
B,2025-02-24,0,Monday,2,2025,24,9793.0,289.1,0.0185,181
B,2025-02-25,1,Tuesday,2,2025,25,9388.0,331.88,0.0164,154
B,2025-02-26,2,Wednesday,2,2025,26,9184.0,322.98,0.011,101
B,2025-02-27,3,Thursday,2,2025,27,9182.0,324.92,0.0133,122
B,2025-02-28,4,Friday,2,2025,28,9732.0,316.15,0.0134,130
B,2025-03-01,5,Saturday,3,2025,1,7373.0,334.48,0.0092,68
B,2025-03-02,6,Sunday,3,2025,2,5032.0,329.15,0.0198,100
B,2025-03-03,0,Monday,3,2025,3,12153.0,315.64,0.0152,185
B,2025-03-04,1,Tuesday,3,2025,4,9625.0,297.99,0.0082,79
B,2025-03-05,2,Wednesday,3,2025,5,10048.0,348.19,0.0277,278
B,2025-03-06,3,Thursday,3,2025,6,9558.0,345.08,0.0184,176
B,2025-03-07,4,Friday,3,2025,7,8930.0,338.44,0.0148,132
B,2025-03-08,5,Saturday,3,2025,8,6594.0,333.59,0.0138,91
B,2025-03-09,6,Sunday,3,2025,9,4039.0,336.84,0.0167,67
B,2025-03-10,0,Monday,3,2025,10,9723.0,312.83,0.0113,110
B,2025-03-11,1,Tuesday,3,2025,11,9460.0,296.98,0.007,66
B,2025-03-12,2,Wednesday,3,2025,12,8880.0,338.61,0.0129,115
B,2025-03-13,3,Thursday,3,2025,13,8253.0,332.56,0.0156,129
B,2025-03-14,4,Friday,3,2025,14,8574.0,332.97,0.0087,75
B,2025-03-15,5,Saturday,3,2025,15,5954.0,337.75,0.0109,65
B,2025-03-16,6,Sunday,3,2025,16,3820.0,336.25,0.0188,72
B,2025-03-17,0,Monday,3,2025,17,9564.0,317.86,0.0316,302
B,2025-03-18,1,Tuesday,3,2025,18,8486.0,316.56,0.0062,53
B,2025-03-19,2,Wednesday,3,2025,19,8451.0,352.92,0.0286,242
B,2025-03-20,3,Thursday,3,2025,20,9087.0,339.56,0.0195,177
B,2025-03-21,4,Friday,3,2025,21,8572.0,341.16,0.0717,615
B,2025-03-22,5,Saturday,3,2025,22,5965.0,348.34,0.0118,70
B,2025-03-23,6,Sunday,3,2025,23,4327.0,315.19,0.0211,91
B,2025-03-24,0,Monday,3,2025,24,9478.0,310.44,0.0143,136
B,2025-03-25,1,Tuesday,3,2025,25,8959.0,302.38,0.0081,73
B,2025-03-26,2,Wednesday,3,2025,26,8378.0,335.12,0.0083,70
B,2025-03-27,3,Thursday,3,2025,27,8514.0,337.31,0.0108,92
B,2025-03-28,4,Friday,3,2025,28,8449.0,335.39,0.0115,97
B,2025-03-29,5,Saturday,3,2025,29,5740.0,330.02,0.0096,55
B,2025-03-30,6,Sunday,3,2025,30,3643.0,314.93,0.0276,101
B,2025-03-31,0,Monday,3,2025,31,9563.0,303.15,0.032,306
B,2025-04-01,1,Tuesday,4,2025,1,9723.0,332.87,0.0566,550
B,2025-04-02,2,Wednesday,4,2025,2,9144.0,321.06,0.0361,330
B,2025-04-03,3,Thursday,4,2025,3,9731.0,302.79,0.0183,178
B,2025-04-04,4,Friday,4,2025,4,8861.0,342.02,0.0206,183
B,2025-04-05,5,Saturday,4,2025,5,6701.0,341.56,0.0117,78
B,2025-04-06,6,Sunday,4,2025,6,4054.0,345.7,0.0076,31
B,2025-04-07,0,Monday,4,2025,7,10208.0,341.24,0.007,71
B,2025-04-08,1,Tuesday,4,2025,8,9415.0,342.28,0.0165,155
B,2025-04-09,2,Wednesday,4,2025,9,9081.0,323.22,0.015,136
B,2025-04-10,3,Thursday,4,2025,10,8458.0,298.19,0.0091,77
B,2025-04-11,4,Friday,4,2025,11,9084.0,340.92,0.0113,103
B,2025-04-12,5,Saturday,4,2025,12,6088.0,337.49,0.0073,44
B,2025-04-13,6,Sunday,4,2025,13,3886.0,339.68,0.0089,35
B,2025-04-14,0,Monday,4,2025,14,9688.0,340.1,0.006,58
B,2025-04-15,1,Tuesday,4,2025,15,9166.0,340.6,0.0084,77
B,2025-04-16,2,Wednesday,4,2025,16,9131.0,316.83,0.0231,211
B,2025-04-17,3,Thursday,4,2025,17,8766.0,309.94,0.016,140
B,2025-04-18,4,Friday,4,2025,18,8324.0,348.2,0.0108,90
B,2025-04-19,5,Saturday,4,2025,19,6191.0,340.18,0.0296,183
B,2025-04-20,6,Sunday,4,2025,20,2388.0,339.3,0.0417,100
B,2025-04-21,0,Monday,4,2025,21,9800.0,337.27,0.0339,332
B,2025-04-22,1,Tuesday,4,2025,22,9179.0,337.4,0.0168,154
B,2025-04-23,2,Wednesday,4,2025,23,9415.0,315.73,0.0322,303
B,2025-04-24,3,Thursday,4,2025,24,8477.0,299.16,0.0149,126
B,2025-04-25,4,Friday,4,2025,25,8852.0,332.62,0.0097,86
B,2025-04-26,5,Saturday,4,2025,26,6159.0,334.54,0.0115,71
B,2025-04-27,6,Sunday,4,2025,27,4072.0,332.38,0.0069,28
B,2025-04-28,0,Monday,4,2025,28,9736.0,330.66,0.0077,75
B,2025-04-29,1,Tuesday,4,2025,29,8455.0,323.7,0.0172,145
B,2025-04-30,2,Wednesday,4,2025,30,8924.0,310.38,0.0187,167
B,2025-05-01,3,Thursday,5,2025,1,9527.0,287.11,0.004,38
B,2025-05-02,4,Friday,5,2025,2,10385.0,317.38,0.0114,118
B,2025-05-03,5,Saturday,5,2025,3,6700.0,316.75,0.011,74
B,2025-05-04,6,Sunday,5,2025,4,4558.0,347.53,0.0241,110
B,2025-05-05,0,Monday,5,2025,5,11371.0,351.91,0.0132,150
B,2025-05-06,1,Tuesday,5,2025,6,9976.0,346.91,0.0152,152
B,2025-05-07,2,Wednesday,5,2025,7,9005.0,352.0,0.011,99
B,2025-05-08,3,Thursday,5,2025,8,8998.0,321.39,0.0161,145
B,2025-05-09,4,Friday,5,2025,9,9127.0,300.71,0.0028,26
B,2025-05-10,5,Saturday,5,2025,10,6510.0,349.68,0.0091,59
B,2025-05-11,6,Sunday,5,2025,11,3358.0,351.11,0.0106,36
B,2025-05-12,0,Monday,5,2025,12,9774.0,342.89,0.0085,83
B,2025-05-13,1,Tuesday,5,2025,13,8564.0,339.11,0.0164,140
B,2025-05-14,2,Wednesday,5,2025,14,8995.0,339.6,0.0093,84
B,2025-05-15,3,Thursday,5,2025,15,8646.0,315.41,0.0326,282
B,2025-05-16,4,Friday,5,2025,16,8324.0,299.81,0.0033,27
B,2025-05-17,5,Saturday,5,2025,17,6169.0,355.1,0.011,68
B,2025-05-18,6,Sunday,5,2025,18,3930.0,348.97,0.0149,59
B,2025-05-19,0,Monday,5,2025,19,9698.0,344.39,0.0147,143
B,2025-05-20,1,Tuesday,5,2025,20,9118.0,353.91,0.0125,114
B,2025-05-21,2,Wednesday,5,2025,21,8859.0,339.32,0.0235,208
B,2025-05-22,3,Thursday,5,2025,22,8538.0,327.79,0.0123,105
B,2025-05-23,4,Friday,5,2025,23,9208.0,308.86,0.0061,56
B,2025-05-24,5,Saturday,5,2025,24,5811.0,347.52,0.0092,53
B,2025-05-25,6,Sunday,5,2025,25,3935.0,346.21,0.0104,41
B,2025-05-26,0,Monday,5,2025,26,5494.0,340.85,0.0439,241
B,2025-05-27,1,Tuesday,5,2025,27,9931.0,354.82,0.0239,237
B,2025-05-28,2,Wednesday,5,2025,28,9550.0,334.28,0.0164,157
B,2025-05-29,3,Thursday,5,2025,29,8822.0,312.65,0.0271,239
B,2025-05-30,4,Friday,5,2025,30,9361.0,309.2,0.015,140
B,2025-05-31,5,Saturday,5,2025,31,6279.0,316.75,0.0151,95
B,2025-06-01,6,Sunday,6,2025,1,4235.0,321.14,0.0057,24
B,2025-06-02,0,Monday,6,2025,2,10900.0,336.33,0.0104,113
B,2025-06-03,1,Tuesday,6,2025,3,10471.0,341.07,0.0107,112
B,2025-06-04,2,Wednesday,6,2025,4,9493.0,338.62,0.0151,143
B,2025-06-05,3,Thursday,6,2025,5,9626.0,339.34,0.044,424
B,2025-06-06,4,Friday,6,2025,6,9019.0,329.86,0.0161,145
B,2025-06-07,5,Saturday,6,2025,7,5986.0,303.41,0.0041,25
B,2025-06-08,6,Sunday,6,2025,8,4099.0,354.93,0.0309,127
B,2025-06-09,0,Monday,6,2025,9,10145.0,338.43,0.0118,120
B,2025-06-10,1,Tuesday,6,2025,10,9172.0,337.68,0.0146,134
B,2025-06-11,2,Wednesday,6,2025,11,9394.0,339.78,0.0139,131
B,2025-06-12,3,Thursday,6,2025,12,8365.0,335.2,0.0118,99
B,2025-06-13,4,Friday,6,2025,13,8477.0,322.08,0.0457,387
B,2025-06-14,5,Saturday,6,2025,14,6491.0,300.35,0.0134,87
B,2025-06-15,6,Sunday,6,2025,15,4076.0,339.3,0.0218,89
B,2025-06-16,0,Monday,6,2025,16,10150.0,339.055,0.0106,108
B,2025-06-17,1,Tuesday,6,2025,17,9294.0,339.77,0.0212,197
B,2025-06-18,2,Wednesday,6,2025,18,9386.0,339.46000000000004,0.0313,294
B,2025-06-19,3,Thursday,6,2025,19,8910.0,334.725,0.0184,164
B,2025-06-20,4,Friday,6,2025,20,8928.0,331.24,0.0144,129
B,2025-06-21,5,Saturday,6,2025,21,6208.0,322.005,0.0059,37
B,2025-06-22,6,Sunday,6,2025,22,4088.0,342.755,0.0179,73
B,2025-06-23,0,Monday,6,2025,23,10537.0,353.44,0.0169,178
B,2025-06-24,1,Tuesday,6,2025,24,8851.0,336.2,0.0191,169
B,2025-06-25,2,Wednesday,6,2025,25,9518.0,337.83,0.0217,207
B,2025-06-26,3,Thursday,6,2025,26,8556.0,326.6,0.0165,141
B,2025-06-27,4,Friday,6,2025,27,8513.0,313.85,0.0328,279
B,2025-06-28,5,Saturday,6,2025,28,6105.0,296.48,0.0053,32
B,2025-06-29,6,Sunday,6,2025,29,3606.0,324.44,0.0124,45
B,2025-06-30,0,Monday,6,2025,30,9962.0,332.29,0.0192,191
B,2025-07-01,1,Tuesday,7,2025,1,10358.0,340.43,0.0207,214
B,2025-07-02,2,Wednesday,7,2025,2,9446.0,338.09,0.0115,109
B,2025-07-03,3,Thursday,7,2025,3,9631.0,334.25,0.02,193
B,2025-07-04,4,Friday,7,2025,4,4225.0,336.54,0.0315,133
B,2025-07-05,5,Saturday,7,2025,5,6267.0,322.42,0.0221,139
B,2025-07-06,6,Sunday,7,2025,6,4076.0,313.34,0.0092,37
B,2025-07-07,0,Monday,7,2025,7,11100.0,339.68,0.0138,153
B,2025-07-08,1,Tuesday,7,2025,8,10246.0,339.0,0.0146,150
B,2025-07-09,2,Wednesday,7,2025,9,9843.0,341.11,0.0098,96
B,2025-07-10,3,Thursday,7,2025,10,9242.0,341.67,0.017,157
B,2025-07-11,4,Friday,7,2025,11,8999.0,333.69,0.0206,185
B,2025-07-12,5,Saturday,7,2025,12,6037.0,315.73,0.0199,120
B,2025-07-13,6,Sunday,7,2025,13,3795.0,302.05,0.0091,35
B,2025-07-14,0,Monday,7,2025,14,10156.0,335.72,0.0149,151
B,2025-07-15,1,Tuesday,7,2025,15,9169.0,349.47,0.0111,102
B,2025-07-16,2,Wednesday,7,2025,16,9123.0,343.74,0.0164,150
B,2025-07-17,3,Thursday,7,2025,17,9084.0,337.07,0.0166,151
B,2025-07-18,4,Friday,7,2025,18,8722.0,336.89,0.0159,139
B,2025-07-19,5,Saturday,7,2025,19,5948.0,319.7,0.0133,79
B,2025-07-20,6,Sunday,7,2025,20,4260.0,298.39,0.0063,27
B,2025-07-21,0,Monday,7,2025,21,9871.0,345.59,0.011,109
B,2025-07-22,1,Tuesday,7,2025,22,9043.0,355.86,0.0101,91
B,2025-07-23,2,Wednesday,7,2025,23,9379.0,353.13,0.018,169
B,2025-07-24,3,Thursday,7,2025,24,8333.0,347.47,0.0258,215
B,2025-07-25,4,Friday,7,2025,25,8858.0,344.74,0.0139,123
B,2025-07-26,5,Saturday,7,2025,26,5860.0,321.59,0.0367,215
B,2025-07-27,6,Sunday,7,2025,27,4119.0,299.64,0.005,21
B,2025-07-28,0,Monday,7,2025,28,10493.0,351.38,0.0074,78
B,2025-07-29,1,Tuesday,7,2025,29,9637.0,343.93,0.0139,134
B,2025-07-30,2,Wednesday,7,2025,30,9308.0,338.98,0.0084,78
B,2025-07-31,3,Thursday,7,2025,31,9912.0,344.61,0.0124,123
B,2025-08-01,4,Friday,8,2025,1,12237.0,362.1,0.0169,207
B,2025-08-02,5,Saturday,8,2025,2,8542.0,351.69,0.0148,126
B,2025-08-03,6,Sunday,8,2025,3,5669.0,348.61,0.0344,195
B,2025-08-04,0,Monday,8,2025,4,12359.0,321.84,0.0278,344
B,2025-08-05,1,Tuesday,8,2025,5,11172.0,316.47,0.0117,131
B,2025-08-06,2,Wednesday,8,2025,6,10126.0,354.61,0.0236,239
B,2025-08-07,3,Thursday,8,2025,7,9715.0,347.4,0.0087,85
B,2025-08-08,4,Friday,8,2025,8,10058.0,348.7,0.0076,76
B,2025-08-09,5,Saturday,8,2025,9,6669.0,347.13,0.0085,57
B,2025-08-10,6,Sunday,8,2025,10,4412.0,346.89,0.0241,106
B,2025-08-11,0,Monday,8,2025,11,10926.0,329.89,0.068,743
B,2025-08-12,1,Tuesday,8,2025,12,9408.0,329.92,0.038,358
B,2025-08-13,2,Wednesday,8,2025,13,9002.0,349.39,0.008,72
B,2025-08-14,3,Thursday,8,2025,14,8774.0,348.82,0.0142,125
B,2025-08-15,4,Friday,8,2025,15,8793.0,342.93,0.0242,213
B,2025-08-16,5,Saturday,8,2025,16,6247.0,341.85,0.0162,101
B,2025-08-17,6,Sunday,8,2025,17,4432.0,346.82,0.0287,127
B,2025-08-18,0,Monday,8,2025,18,10515.0,330.83,0.0544,572
B,2025-08-19,1,Tuesday,8,2025,19,9578.0,313.05,0.0067,64
B,2025-08-20,2,Wednesday,8,2025,20,10023.0,343.81,0.023,231
B,2025-08-21,3,Thursday,8,2025,21,9013.0,340.77,0.0229,206
B,2025-08-22,4,Friday,8,2025,22,8687.0,344.72,0.0261,227
B,2025-08-23,5,Saturday,8,2025,23,6701.0,347.87,0.0404,271
B,2025-08-24,6,Sunday,8,2025,24,4217.0,337.21,0.0178,75
B,2025-08-25,0,Monday,8,2025,25,10409.0,320.24,0.0439,457
B,2025-08-26,1,Tuesday,8,2025,26,8604.0,313.16,0.0127,109
B,2025-08-27,2,Wednesday,8,2025,27,8812.0,345.73,0.0165,145
B,2025-08-28,3,Thursday,8,2025,28,8436.0,340.9,0.0216,182
B,2025-08-29,4,Friday,8,2025,29,8670.0,331.26,0.0074,64
B,2025-08-30,5,Saturday,8,2025,30,5883.0,332.82,0.0082,48
B,2025-08-31,6,Sunday,8,2025,31,3483.0,320.95,0.0205,71
B,2025-09-01,0,Monday,9,2025,1,5837.0,352.25,0.014,82
B,2025-09-02,1,Tuesday,9,2025,2,11231.0,318.71,0.0178,200
B,2025-09-03,2,Wednesday,9,2025,3,10921.0,307.04,0.0183,200
B,2025-09-04,3,Thursday,9,2025,4,9728.0,366.65,0.0279,271
B,2025-09-05,4,Friday,9,2025,5,10128.0,357.72,0.008,81
B,2025-09-06,5,Saturday,9,2025,6,6831.0,358.9,0.0102,70
B,2025-09-07,6,Sunday,9,2025,7,3944.0,364.8,0.0196,77
B,2025-09-08,0,Monday,9,2025,8,10918.0,358.11,0.0197,215
B,2025-09-09,1,Tuesday,9,2025,9,9144.0,331.87,0.0127,116
B,2025-09-10,2,Wednesday,9,2025,10,9022.0,316.55,0.0122,110
B,2025-09-11,3,Thursday,9,2025,11,8947.0,350.67,0.0096,86
B,2025-09-12,4,Friday,9,2025,12,8534.0,358.56,0.0106,90
B,2025-09-13,5,Saturday,9,2025,13,6128.0,357.88,0.0252,154
B,2025-09-14,6,Sunday,9,2025,14,4181.0,351.54,0.0162,68
B,2025-09-15,0,Monday,9,2025,15,9648.0,351.69,0.0166,160
B,2025-09-16,1,Tuesday,9,2025,16,8801.0,334.25,0.0278,245
B,2025-09-17,2,Wednesday,9,2025,17,8889.0,323.58,0.0124,110
B,2025-09-18,3,Thursday,9,2025,18,8699.0,359.39,0.0089,77
B,2025-09-19,4,Friday,9,2025,19,8539.0,357.51,0.0086,73
B,2025-09-20,5,Saturday,9,2025,20,6546.0,356.47,0.0191,125
B,2025-09-21,6,Sunday,9,2025,21,3885.0,359.54,0.0171,66
B,2025-09-22,0,Monday,9,2025,22,9579.0,335.16,0.0122,117
B,2025-09-23,1,Tuesday,9,2025,23,9140.0,337.41,0.0501,458
B,2025-09-24,2,Wednesday,9,2025,24,8554.0,317.66,0.0219,187
B,2025-09-25,3,Thursday,9,2025,25,8935.0,345.18,0.0162,145
B,2025-09-26,4,Friday,9,2025,26,8576.0,339.6,0.0057,49
B,2025-09-27,5,Saturday,9,2025,27,6036.0,333.87,0.0113,68
B,2025-09-28,6,Sunday,9,2025,28,3795.0,291.86,0.0281,107
B,2025-09-29,0,Monday,9,2025,29,9380.0,320.5,0.0056,53
B,2025-09-30,1,Tuesday,9,2025,30,8608.0,309.43,0.0044,38
B,2025-10-01,2,Wednesday,10,2025,1,9837.0,334.48,0.0703,692
B,2025-10-02,3,Thursday,10,2025,2,9800.0,320.97,0.0238,233
B,2025-10-03,4,Friday,10,2025,3,10095.0,363.46,0.178,1797
B,2025-10-04,5,Saturday,10,2025,4,6365.0,359.44,0.1171,745
B,2025-10-05,6,Sunday,10,2025,5,4448.0,357.59,0.0474,211
B,2025-10-06,0,Monday,10,2025,6,10722.0,350.84,0.0176,189
B,2025-10-07,1,Tuesday,10,2025,7,9573.0,355.6,0.0284,272
B,2025-10-08,2,Wednesday,10,2025,8,9755.0,331.61,0.0222,217
B,2025-10-09,3,Thursday,10,2025,9,8981.0,323.14,0.0261,234
B,2025-10-10,4,Friday,10,2025,10,8859.0,373.83,0.2327,2061
B,2025-10-11,5,Saturday,10,2025,11,6416.0,368.0,0.0304,195
B,2025-10-12,6,Sunday,10,2025,12,4187.0,357.16,0.005,21
B,2025-10-13,0,Monday,10,2025,13,9290.0,355.65,0.0057,53
B,2025-10-14,1,Tuesday,10,2025,14,9167.0,360.78,0.0056,51
B,2025-10-15,2,Wednesday,10,2025,15,9217.0,340.64,0.0084,77
B,2025-10-16,3,Thursday,10,2025,16,8837.0,323.29,0.0068,60
B,2025-10-17,4,Friday,10,2025,17,9714.0,360.81,0.0048,47
B,2025-10-18,5,Saturday,10,2025,18,6818.0,356.97,0.0067,46
B,2025-10-19,6,Sunday,10,2025,19,4200.0,368.51,0.0027,11
B,2025-10-20,0,Monday,10,2025,20,10876.0,355.21,0.0031,34
B,2025-10-21,1,Tuesday,10,2025,21,9452.0,354.44,0.003,28
B,2025-10-22,2,Wednesday,10,2025,22,9410.0,327.52,0.0156,147
B,2025-10-23,3,Thursday,10,2025,23,9812.0,319.64,0.0039,38
B,2025-10-24,4,Friday,10,2025,24,9294.0,357.59,0.0024,22
B,2025-10-25,5,Saturday,10,2025,25,6538.0,344.48,0.0025,16
B,2025-10-26,6,Sunday,10,2025,26,3930.0,339.25,0.0018,7
B,2025-10-27,0,Monday,10,2025,27,10145.0,318.68,0.0088,89
B,2025-10-28,1,Tuesday,10,2025,28,9422.0,324.27,0.0029,27
B,2025-10-29,2,Wednesday,10,2025,29,8086.0,319.41,0.0045,36
B,2025-10-30,3,Thursday,10,2025,30,8334.0,294.7,0.0045,38
B,2025-10-31,4,Friday,10,2025,31,8358.0,319.5,0.004,33
B,2025-11-01,5,Saturday,11,2025,1,7208.0,354.89,0.0119,86
B,2025-11-02,6,Sunday,11,2025,2,4996.0,343.04,0.0232,116
B,2025-11-03,0,Monday,11,2025,3,11351.0,363.44,0.0162,184
B,2025-11-04,1,Tuesday,11,2025,4,9829.0,350.14,0.0491,483
B,2025-11-05,2,Wednesday,11,2025,5,10170.0,350.58,0.0202,205
B,2025-11-06,3,Thursday,11,2025,6,9482.0,335.13,0.0223,211
B,2025-11-07,4,Friday,11,2025,7,9500.0,324.21,0.0212,201
B,2025-11-08,5,Saturday,11,2025,8,7242.0,353.69,0.0184,133
B,2025-11-09,6,Sunday,11,2025,9,4752.0,349.59,0.0128,61
B,2025-11-10,0,Monday,11,2025,10,10619.0,374.97,0.0217,230
B,2025-11-11,1,Tuesday,11,2025,11,9722.0,356.11,0.0149,145
B,2025-11-12,2,Wednesday,11,2025,12,9758.0,355.82,0.0182,178
B,2025-11-13,3,Thursday,11,2025,13,9256.0,315.3,0.0531,491
B,2025-11-14,4,Friday,11,2025,14,9435.0,307.96,0.0402,379
B,2025-11-15,5,Saturday,11,2025,15,6524.0,364.44,0.0078,51
B,2025-11-16,6,Sunday,11,2025,16,4437.0,359.66,0.0171,76
B,2025-11-17,0,Monday,11,2025,17,10938.0,368.8,0.0104,114
B,2025-11-18,1,Tuesday,11,2025,18,9369.0,358.69,0.0154,144
B,2025-11-19,2,Wednesday,11,2025,19,9485.0,346.51,0.0182,173
B,2025-11-20,3,Thursday,11,2025,20,9641.0,328.34,0.0162,156
B,2025-11-21,4,Friday,11,2025,21,9896.0,297.28,0.0182,180
B,2025-11-22,5,Saturday,11,2025,22,7364.0,333.3,0.0184,135
B,2025-11-23,6,Sunday,11,2025,23,5176.0,300.8,0.0171,89
B,2025-11-24,0,Monday,11,2025,24,10592.0,289.2,0.0104,110
B,2025-11-25,1,Tuesday,11,2025,25,9971.0,360.29,0.0154,154
B,2025-11-26,2,Wednesday,11,2025,26,8880.0,354.34,0.0182,162
B,2025-11-27,3,Thursday,11,2025,27,1139.0,330.84,0.0055,6
B,2025-11-28,4,Friday,11,2025,28,13204.0,320.69,0.0031,41
