portfolio,date,interval,day_of_week,day_of_week_name,month_name,calls_offered,abandoned_calls,abandon_rate,cct_seconds
D,2025-04-22,18:30,1,Tuesday,April,343.0,0,0.0,341.33
D,2025-04-22,19:00,1,Tuesday,April,341.0,6,0.0176,338.75
D,2025-04-22,19:30,1,Tuesday,April,320.0,10,0.0313,335.25
D,2025-04-22,20:00,1,Tuesday,April,234.0,3,0.0128,330.81
D,2025-04-22,20:30,1,Tuesday,April,210.0,1,0.0048,307.93
D,2025-04-22,21:00,1,Tuesday,April,192.0,0,0.0,296.17
D,2025-04-22,21:30,1,Tuesday,April,153.0,0,0.0,370.89
D,2025-04-22,22:00,1,Tuesday,April,128.0,0,0.0,386.39
D,2025-04-22,22:30,1,Tuesday,April,100.0,0,0.0,343.72
D,2025-04-22,23:00,1,Tuesday,April,81.0,1,0.0123,328.53
D,2025-04-22,23:30,1,Tuesday,April,52.0,0,0.0,387.67
D,2025-04-23,00:00,2,Wednesday,April,46.0,0,0.0,338.28
D,2025-04-23,00:30,2,Wednesday,April,24.0,0,0.0,342.67
D,2025-04-23,01:00,2,Wednesday,April,28.0,0,0.0,354.07
D,2025-04-23,01:30,2,Wednesday,April,11.0,0,0.0,240.55
D,2025-04-23,02:00,2,Wednesday,April,6.0,0,0.0,360.83
D,2025-04-23,02:30,2,Wednesday,April,10.0,0,0.0,251.4
D,2025-04-23,03:00,2,Wednesday,April,0.0,0,0.0,0.0
D,2025-04-23,03:30,2,Wednesday,April,1.0,0,0.0,215.0
D,2025-04-23,04:00,2,Wednesday,April,0.0,0,0.0,0.0
D,2025-04-23,04:30,2,Wednesday,April,1.0,0,0.0,162.0
D,2025-04-23,05:00,2,Wednesday,April,3.0,0,0.0,405.0
D,2025-04-23,05:30,2,Wednesday,April,5.0,0,0.0,190.6
D,2025-04-23,06:00,2,Wednesday,April,12.0,0,0.0,166.08
D,2025-04-23,06:30,2,Wednesday,April,17.0,0,0.0,224.06
D,2025-04-23,07:00,2,Wednesday,April,50.0,0,0.0,210.62
D,2025-04-23,07:30,2,Wednesday,April,67.0,0,0.0,269.79
D,2025-04-23,08:00,2,Wednesday,April,125.0,0,0.0,280.89
D,2025-04-23,08:30,2,Wednesday,April,223.0,0,0.0,282.79
D,2025-04-23,09:00,2,Wednesday,April,288.0,0,0.0,284.19
D,2025-04-23,09:30,2,Wednesday,April,313.0,13,0.0415,300.55
D,2025-04-23,10:00,2,Wednesday,April,339.0,17,0.0501,320.07
D,2025-04-23,10:30,2,Wednesday,April,377.0,33,0.0875,321.47
D,2025-04-23,11:00,2,Wednesday,April,463.0,24,0.0518,303.56
D,2025-04-23,11:30,2,Wednesday,April,464.0,10,0.0216,337.38
D,2025-04-23,12:00,2,Wednesday,April,493.0,3,0.0061,312.89
D,2025-04-23,12:30,2,Wednesday,April,458.0,8,0.0175,303.66
D,2025-04-23,13:00,2,Wednesday,April,437.0,2,0.0046,332.05
D,2025-04-23,13:30,2,Wednesday,April,502.0,4,0.008,312.17
D,2025-04-23,14:00,2,Wednesday,April,516.0,7,0.0136,311.95
D,2025-04-23,14:30,2,Wednesday,April,444.0,4,0.009,326.2
D,2025-04-23,15:00,2,Wednesday,April,448.0,8,0.0179,314.75
D,2025-04-23,15:30,2,Wednesday,April,502.0,3,0.006,311.7
D,2025-04-23,16:00,2,Wednesday,April,498.0,3,0.006,325.79
D,2025-04-23,16:30,2,Wednesday,April,421.0,1,0.0024,313.52
D,2025-04-23,17:00,2,Wednesday,April,481.0,5,0.0104,285.25
D,2025-04-23,17:30,2,Wednesday,April,368.0,2,0.0054,344.1
D,2025-04-23,18:00,2,Wednesday,April,375.0,1,0.0027,313.21
D,2025-04-23,18:30,2,Wednesday,April,328.0,0,0.0,357.02
D,2025-04-23,19:00,2,Wednesday,April,312.0,4,0.0128,326.13
D,2025-04-23,19:30,2,Wednesday,April,263.0,4,0.0152,337.98
D,2025-04-23,20:00,2,Wednesday,April,258.0,8,0.031,351.6
D,2025-04-23,20:30,2,Wednesday,April,203.0,2,0.0099,305.57
D,2025-04-23,21:00,2,Wednesday,April,147.0,2,0.0136,314.4
D,2025-04-23,21:30,2,Wednesday,April,108.0,0,0.0,357.64
D,2025-04-23,22:00,2,Wednesday,April,74.0,1,0.0135,265.21
D,2025-04-23,22:30,2,Wednesday,April,94.0,1,0.0106,291.7
D,2025-04-23,23:00,2,Wednesday,April,72.0,0,0.0,326.56
D,2025-04-23,23:30,2,Wednesday,April,44.0,0,0.0,309.77
D,2025-04-24,00:00,3,Thursday,April,35.0,0,0.0,337.03
D,2025-04-24,00:30,3,Thursday,April,17.0,0,0.0,342.29
D,2025-04-24,01:00,3,Thursday,April,12.0,0,0.0,329.0
D,2025-04-24,01:30,3,Thursday,April,7.0,0,0.0,169.71
D,2025-04-24,02:00,3,Thursday,April,11.0,0,0.0,325.64
D,2025-04-24,02:30,3,Thursday,April,8.5,0,0.0,281.44
D,2025-04-24,03:00,3,Thursday,April,2.0,0,0.0,284.0
D,2025-04-24,03:30,3,Thursday,April,1.0,0,0.0,241.0
D,2025-04-24,04:00,3,Thursday,April,0.0,0,0.0,0.0
D,2025-04-24,04:30,3,Thursday,April,0.0,0,0.0,0.0
D,2025-04-24,05:00,3,Thursday,April,1.0,0,0.0,170.0
D,2025-04-24,05:30,3,Thursday,April,6.0,0,0.0,253.0
D,2025-04-24,06:00,3,Thursday,April,19.0,0,0.0,310.21
D,2025-04-24,06:30,3,Thursday,April,35.0,2,0.0571,261.85
D,2025-04-24,07:00,3,Thursday,April,58.0,2,0.0345,273.73
D,2025-04-24,07:30,3,Thursday,April,70.0,2,0.0286,285.13
D,2025-04-24,08:00,3,Thursday,April,131.0,0,0.0,285.66
D,2025-04-24,08:30,3,Thursday,April,194.0,6,0.0309,308.73
D,2025-04-24,09:00,3,Thursday,April,251.0,8,0.0319,303.15
D,2025-04-24,09:30,3,Thursday,April,327.0,5,0.0153,311.84
D,2025-04-24,10:00,3,Thursday,April,345.0,9,0.0261,312.82
D,2025-04-24,10:30,3,Thursday,April,374.0,10,0.0267,311.55
D,2025-04-24,11:00,3,Thursday,April,416.0,15,0.0361,341.17
D,2025-04-24,11:30,3,Thursday,April,463.0,4,0.0086,324.91
D,2025-04-24,12:00,3,Thursday,April,432.0,9,0.0208,321.42
D,2025-04-24,12:30,3,Thursday,April,420.0,2,0.0048,301.81
D,2025-04-24,13:00,3,Thursday,April,405.0,3,0.0074,272.45
D,2025-04-24,13:30,3,Thursday,April,386.0,5,0.013,308.02
D,2025-04-24,14:00,3,Thursday,April,457.0,12,0.0263,315.21
D,2025-04-24,14:30,3,Thursday,April,457.0,6,0.0131,324.19
D,2025-04-24,15:00,3,Thursday,April,448.0,1,0.0022,295.34
D,2025-04-24,15:30,3,Thursday,April,498.0,10,0.0201,314.8
D,2025-04-24,16:00,3,Thursday,April,517.0,7,0.0135,318.97
D,2025-04-24,16:30,3,Thursday,April,438.0,0,0.0,343.08
D,2025-04-24,17:00,3,Thursday,April,413.0,4,0.0097,314.49
D,2025-04-24,17:30,3,Thursday,April,425.0,5,0.0118,319.43
D,2025-04-24,18:00,3,Thursday,April,347.0,5,0.0144,329.65
D,2025-04-24,18:30,3,Thursday,April,308.0,6,0.0195,290.99
D,2025-04-24,19:00,3,Thursday,April,284.0,15,0.0528,302.5
D,2025-04-24,19:30,3,Thursday,April,226.0,11,0.0487,324.13
D,2025-04-24,20:00,3,Thursday,April,217.0,1,0.0046,345.05
D,2025-04-24,20:30,3,Thursday,April,189.0,0,0.0,328.39
D,2025-04-24,21:00,3,Thursday,April,150.0,2,0.0133,341.78
D,2025-04-24,21:30,3,Thursday,April,131.0,0,0.0,373.07
D,2025-04-24,22:00,3,Thursday,April,107.0,0,0.0,304.19
D,2025-04-24,22:30,3,Thursday,April,84.0,1,0.0119,325.67
D,2025-04-24,23:00,3,Thursday,April,66.0,0,0.0,321.91
D,2025-04-24,23:30,3,Thursday,April,55.0,1,0.0182,347.37
D,2025-04-25,00:00,4,Friday,April,28.0,1,0.0357,256.0
D,2025-04-25,00:30,4,Friday,April,9.0,0,0.0,441.44
D,2025-04-25,01:00,4,Friday,April,18.0,3,0.1667,212.87
D,2025-04-25,01:30,4,Friday,April,13.0,1,0.0769,263.75
D,2025-04-25,02:00,4,Friday,April,5.0,0,0.0,269.0
D,2025-04-25,02:30,4,Friday,April,5.0,0,0.0,307.2
D,2025-04-25,03:00,4,Friday,April,5.0,0,0.0,366.6
D,2025-04-25,03:30,4,Friday,April,1.0,0,0.0,36.0
D,2025-04-25,04:00,4,Friday,April,2.0,0,0.0,113.0
D,2025-04-25,04:30,4,Friday,April,1.0,0,0.0,1333.0
D,2025-04-25,05:00,4,Friday,April,1.0,0,0.0,287.0
D,2025-04-25,05:30,4,Friday,April,1.0,0,0.0,98.0
D,2025-04-25,06:00,4,Friday,April,9.0,0,0.0,382.56
D,2025-04-25,06:30,4,Friday,April,17.0,1,0.0588,295.13
D,2025-04-25,07:00,4,Friday,April,36.0,1,0.0278,244.77
D,2025-04-25,07:30,4,Friday,April,51.0,0,0.0,301.49
D,2025-04-25,08:00,4,Friday,April,130.0,3,0.0231,288.35
D,2025-04-25,08:30,4,Friday,April,149.0,2,0.0134,276.49
D,2025-04-25,09:00,4,Friday,April,211.0,4,0.019,302.6
D,2025-04-25,09:30,4,Friday,April,291.0,24,0.0825,300.76
D,2025-04-25,10:00,4,Friday,April,402.0,15,0.0373,337.32
D,2025-04-25,10:30,4,Friday,April,389.0,7,0.018,349.41
D,2025-04-25,11:00,4,Friday,April,440.0,11,0.025,306.06
D,2025-04-25,11:30,4,Friday,April,429.0,6,0.014,329.38
D,2025-04-25,12:00,4,Friday,April,400.0,2,0.005,302.32
D,2025-04-25,12:30,4,Friday,April,430.0,6,0.014,322.76
D,2025-04-25,13:00,4,Friday,April,437.0,6,0.0137,291.38
D,2025-04-25,13:30,4,Friday,April,494.0,3,0.0061,320.73
D,2025-04-25,14:00,4,Friday,April,500.0,52,0.104,317.98
D,2025-04-25,14:30,4,Friday,April,492.0,19,0.0386,336.61
D,2025-04-25,15:00,4,Friday,April,521.0,1,0.0019,314.21
D,2025-04-25,15:30,4,Friday,April,461.0,31,0.0672,325.29
D,2025-04-25,16:00,4,Friday,April,525.0,20,0.0381,320.36
D,2025-04-25,16:30,4,Friday,April,480.0,1,0.0021,316.59
D,2025-04-25,17:00,4,Friday,April,441.0,5,0.0113,347.07
D,2025-04-25,17:30,4,Friday,April,429.0,27,0.0629,354.79
D,2025-04-25,18:00,4,Friday,April,411.0,8,0.0195,324.83
D,2025-04-25,18:30,4,Friday,April,303.0,3,0.0099,327.52
D,2025-04-25,19:00,4,Friday,April,311.0,9,0.0289,325.77
D,2025-04-25,19:30,4,Friday,April,235.0,1,0.0043,333.53
D,2025-04-25,20:00,4,Friday,April,206.0,7,0.034,342.46
D,2025-04-25,20:30,4,Friday,April,191.0,0,0.0,302.65
D,2025-04-25,21:00,4,Friday,April,161.0,17,0.1056,328.99
D,2025-04-25,21:30,4,Friday,April,165.0,12,0.0727,355.84
D,2025-04-25,22:00,4,Friday,April,100.0,1,0.01,333.99
D,2025-04-25,22:30,4,Friday,April,77.0,2,0.026,361.01
D,2025-04-25,23:00,4,Friday,April,68.0,1,0.0147,293.88
D,2025-04-25,23:30,4,Friday,April,52.0,0,0.0,307.13
D,2025-04-26,00:00,5,Saturday,April,34.0,0,0.0,397.47
D,2025-04-26,00:30,5,Saturday,April,25.0,0,0.0,323.76
D,2025-04-26,01:00,5,Saturday,April,21.0,0,0.0,386.9
D,2025-04-26,01:30,5,Saturday,April,19.0,0,0.0,399.05
D,2025-04-26,02:00,5,Saturday,April,20.0,0,0.0,481.2
D,2025-04-26,02:30,5,Saturday,April,7.0,0,0.0,292.0
D,2025-04-26,03:00,5,Saturday,April,6.0,1,0.1667,701.8
D,2025-04-26,03:30,5,Saturday,April,0.0,0,0.0,0.0
D,2025-04-26,04:00,5,Saturday,April,0.0,0,0.0,0.0
D,2025-04-26,04:30,5,Saturday,April,0.0,0,0.0,0.0
D,2025-04-26,05:00,5,Saturday,April,0.0,0,0.0,0.0
D,2025-04-26,05:30,5,Saturday,April,1.0,0,0.0,18.0
D,2025-04-26,06:00,5,Saturday,April,7.0,0,0.0,337.86
D,2025-04-26,06:30,5,Saturday,April,4.0,0,0.0,424.75
D,2025-04-26,07:00,5,Saturday,April,18.0,0,0.0,327.06
D,2025-04-26,07:30,5,Saturday,April,39.5,1,0.0217,281.36
D,2025-04-26,08:00,5,Saturday,April,67.0,1,0.0145,249.25
D,2025-04-26,08:30,5,Saturday,April,102.5,4,0.0431,324.99
D,2025-04-26,09:00,5,Saturday,April,148.0,1,0.0068,287.76
D,2025-04-26,09:30,5,Saturday,April,183.5,10,0.0566,292.21
D,2025-04-26,10:00,5,Saturday,April,219.5,3,0.0126,301.6
D,2025-04-26,10:30,5,Saturday,April,255.0,8,0.03,308.73
D,2025-04-26,11:00,5,Saturday,April,287.5,6,0.0203,310.27
D,2025-04-26,11:30,5,Saturday,April,304.5,3,0.0105,319.34
D,2025-04-26,12:00,5,Saturday,April,331.0,6,0.0181,309.55
D,2025-04-26,12:30,5,Saturday,April,333.0,7,0.021,299.84
D,2025-04-26,13:00,5,Saturday,April,342.0,4,0.0117,312.37
D,2025-04-26,13:30,5,Saturday,April,312.0,4,0.0128,311.19
D,2025-04-26,14:00,5,Saturday,April,308.0,1,0.0032,304.59
D,2025-04-26,14:30,5,Saturday,April,326.0,0,0.0,289.83
D,2025-04-26,15:00,5,Saturday,April,301.0,2,0.0066,295.39
D,2025-04-26,15:30,5,Saturday,April,331.0,4,0.0121,304.76
D,2025-04-26,16:00,5,Saturday,April,307.0,8,0.0261,294.31
D,2025-04-26,16:30,5,Saturday,April,273.0,6,0.022,266.82
D,2025-04-26,17:00,5,Saturday,April,262.0,3,0.0115,312.12
D,2025-04-26,17:30,5,Saturday,April,241.0,2,0.0083,301.2
D,2025-04-26,18:00,5,Saturday,April,219.0,1,0.0046,293.65
D,2025-04-26,18:30,5,Saturday,April,209.0,1,0.0048,327.0
D,2025-04-26,19:00,5,Saturday,April,208.0,3,0.0144,330.06
D,2025-04-26,19:30,5,Saturday,April,170.0,0,0.0,342.58
D,2025-04-26,20:00,5,Saturday,April,176.0,8,0.0455,328.32
D,2025-04-26,20:30,5,Saturday,April,138.0,3,0.0217,294.1
D,2025-04-26,21:00,5,Saturday,April,123.0,15,0.122,331.36
D,2025-04-26,21:30,5,Saturday,April,96.0,0,0.0,261.35
D,2025-04-26,22:00,5,Saturday,April,69.0,0,0.0,316.62
D,2025-04-26,22:30,5,Saturday,April,76.0,0,0.0,299.76
D,2025-04-26,23:00,5,Saturday,April,66.0,0,0.0,296.59
D,2025-04-26,23:30,5,Saturday,April,53.0,0,0.0,324.92
D,2025-04-27,00:00,6,Sunday,April,45.0,0,0.0,290.89
D,2025-04-27,00:30,6,Sunday,April,18.0,0,0.0,240.83
D,2025-04-27,01:00,6,Sunday,April,19.0,0,0.0,261.63
D,2025-04-27,01:30,6,Sunday,April,22.0,0,0.0,361.91
D,2025-04-27,02:00,6,Sunday,April,13.0,0,0.0,294.31
D,2025-04-27,02:30,6,Sunday,April,6.0,0,0.0,376.5
D,2025-04-27,03:00,6,Sunday,April,2.0,0,0.0,446.0
D,2025-04-27,03:30,6,Sunday,April,0.0,0,0.0,0.0
D,2025-04-27,04:00,6,Sunday,April,0.0,0,0.0,0.0
D,2025-04-27,04:30,6,Sunday,April,0.0,0,0.0,0.0
D,2025-04-27,05:00,6,Sunday,April,1.0,0,0.0,324.0
D,2025-04-27,05:30,6,Sunday,April,0.0,0,0.0,0.0
D,2025-04-27,06:00,6,Sunday,April,4.0,0,0.0,193.0
D,2025-04-27,06:30,6,Sunday,April,5.0,0,0.0,482.0
D,2025-04-27,07:00,6,Sunday,April,13.0,0,0.0,223.15
D,2025-04-27,07:30,6,Sunday,April,34.0,1,0.0294,237.52
D,2025-04-27,08:00,6,Sunday,April,46.0,1,0.0217,247.53
D,2025-04-27,08:30,6,Sunday,April,49.0,0,0.0,239.96
D,2025-04-27,09:00,6,Sunday,April,91.0,0,0.0,285.27
D,2025-04-27,09:30,6,Sunday,April,101.0,0,0.0,256.87
D,2025-04-27,10:00,6,Sunday,April,102.0,7,0.0686,306.53
D,2025-04-27,10:30,6,Sunday,April,118.0,19,0.161,322.95
D,2025-04-27,11:00,6,Sunday,April,194.0,2,0.0103,290.84
D,2025-04-27,11:30,6,Sunday,April,181.0,1,0.0055,302.29
D,2025-04-27,12:00,6,Sunday,April,193.0,2,0.0104,271.82
D,2025-04-27,12:30,6,Sunday,April,182.0,0,0.0,263.58
D,2025-04-27,13:00,6,Sunday,April,174.0,3,0.0172,292.23
D,2025-04-27,13:30,6,Sunday,April,203.0,4,0.0197,294.79
D,2025-04-27,14:00,6,Sunday,April,240.0,11,0.0458,311.8
D,2025-04-27,14:30,6,Sunday,April,248.0,3,0.0121,316.44
D,2025-04-27,15:00,6,Sunday,April,215.0,0,0.0,308.34
D,2025-04-27,15:30,6,Sunday,April,215.0,2,0.0093,291.78
D,2025-04-27,16:00,6,Sunday,April,191.0,2,0.0105,276.37
D,2025-04-27,16:30,6,Sunday,April,185.0,8,0.0432,308.2
D,2025-04-27,17:00,6,Sunday,April,212.0,7,0.033,320.69
D,2025-04-27,17:30,6,Sunday,April,198.0,4,0.0202,333.21
D,2025-04-27,18:00,6,Sunday,April,174.0,0,0.0,310.06
D,2025-04-27,18:30,6,Sunday,April,150.0,0,0.0,272.12
D,2025-04-27,19:00,6,Sunday,April,140.0,0,0.0,301.16
D,2025-04-27,19:30,6,Sunday,April,127.0,0,0.0,308.51
D,2025-04-27,20:00,6,Sunday,April,130.0,0,0.0,276.08
D,2025-04-27,20:30,6,Sunday,April,121.0,0,0.0,272.62
D,2025-04-27,21:00,6,Sunday,April,88.0,0,0.0,329.23
D,2025-04-27,21:30,6,Sunday,April,95.0,0,0.0,279.83
D,2025-04-27,22:00,6,Sunday,April,68.0,0,0.0,354.91
D,2025-04-27,22:30,6,Sunday,April,48.0,1,0.0208,393.17
D,2025-04-27,23:00,6,Sunday,April,42.0,0,0.0,286.74
D,2025-04-27,23:30,6,Sunday,April,28.0,2,0.0714,365.46
D,2025-04-28,00:00,0,Monday,April,28.0,0,0.0,342.82
D,2025-04-28,00:30,0,Monday,April,14.0,0,0.0,333.86
D,2025-04-28,01:00,0,Monday,April,13.0,0,0.0,263.08
D,2025-04-28,01:30,0,Monday,April,12.0,0,0.0,207.83
D,2025-04-28,02:00,0,Monday,April,5.0,0,0.0,104.2
D,2025-04-28,02:30,0,Monday,April,8.0,0,0.0,424.0
D,2025-04-28,03:00,0,Monday,April,3.0,0,0.0,434.67
D,2025-04-28,03:30,0,Monday,April,5.0,0,0.0,165.4
D,2025-04-28,04:00,0,Monday,April,4.0,0,0.0,147.5
D,2025-04-28,04:30,0,Monday,April,2.0,0,0.0,253.5
D,2025-04-28,05:00,0,Monday,April,3.0,0,0.0,136.33
D,2025-04-28,05:30,0,Monday,April,3.0,0,0.0,283.67
D,2025-04-28,06:00,0,Monday,April,5.0,0,0.0,283.4
D,2025-04-28,06:30,0,Monday,April,14.0,0,0.0,198.64
D,2025-04-28,07:00,0,Monday,April,31.0,0,0.0,246.29
D,2025-04-28,07:30,0,Monday,April,57.0,0,0.0,272.91
D,2025-04-28,08:00,0,Monday,April,119.0,2,0.0168,266.62
D,2025-04-28,08:30,0,Monday,April,159.0,0,0.0,254.31
D,2025-04-28,09:00,0,Monday,April,260.0,1,0.0038,287.08
D,2025-04-28,09:30,0,Monday,April,312.0,14,0.0449,306.29
D,2025-04-28,10:00,0,Monday,April,396.0,0,0.0,303.06
D,2025-04-28,10:30,0,Monday,April,427.0,7,0.0164,304.77
D,2025-04-28,11:00,0,Monday,April,468.0,10,0.0214,314.64
D,2025-04-28,11:30,0,Monday,April,473.0,13,0.0275,326.84
D,2025-04-28,12:00,0,Monday,April,525.0,2,0.0038,318.98
D,2025-04-28,12:30,0,Monday,April,538.0,8,0.0149,310.42
D,2025-04-28,13:00,0,Monday,April,497.0,0,0.0,330.69
D,2025-04-28,13:30,0,Monday,April,505.0,4,0.0079,316.02
D,2025-04-28,14:00,0,Monday,April,532.0,2,0.0038,308.13
D,2025-04-28,14:30,0,Monday,April,580.0,14,0.0241,319.88
D,2025-04-28,15:00,0,Monday,April,561.0,1,0.0018,325.59
D,2025-04-28,15:30,0,Monday,April,503.0,3,0.006,325.34
D,2025-04-28,16:00,0,Monday,April,540.0,1,0.0019,334.59
D,2025-04-28,16:30,0,Monday,April,558.0,4,0.0072,346.04
D,2025-04-28,17:00,0,Monday,April,511.0,4,0.0078,335.16
D,2025-04-28,17:30,0,Monday,April,490.0,13,0.0265,306.62
D,2025-04-28,18:00,0,Monday,April,476.0,0,0.0,332.85
D,2025-04-28,18:30,0,Monday,April,372.0,2,0.0054,327.74
D,2025-04-28,19:00,0,Monday,April,337.0,7,0.0208,319.2
D,2025-04-28,19:30,0,Monday,April,310.0,9,0.029,366.74
D,2025-04-28,20:00,0,Monday,April,291.0,5,0.0172,335.74
D,2025-04-28,20:30,0,Monday,April,265.0,14,0.0528,395.16
D,2025-04-28,21:00,0,Monday,April,197.0,6,0.0305,347.94
D,2025-04-28,21:30,0,Monday,April,167.0,1,0.006,362.27
D,2025-04-28,22:00,0,Monday,April,137.0,0,0.0,320.46
D,2025-04-28,22:30,0,Monday,April,122.0,1,0.0082,329.01
D,2025-04-28,23:00,0,Monday,April,95.0,0,0.0,318.74
D,2025-04-28,23:30,0,Monday,April,60.0,0,0.0,270.18
D,2025-04-29,00:00,1,Tuesday,April,38.0,0,0.0,257.18
D,2025-04-29,00:30,1,Tuesday,April,30.0,0,0.0,306.17
D,2025-04-29,01:00,1,Tuesday,April,19.0,0,0.0,565.21
D,2025-04-29,01:30,1,Tuesday,April,19.0,2,0.1053,506.35
D,2025-04-29,02:00,1,Tuesday,April,12.0,0,0.0,388.08
D,2025-04-29,02:30,1,Tuesday,April,9.0,0,0.0,451.89
D,2025-04-29,03:00,1,Tuesday,April,2.0,0,0.0,535.0
D,2025-04-29,03:30,1,Tuesday,April,0.0,0,0.0,0.0
D,2025-04-29,04:00,1,Tuesday,April,0.0,0,0.0,0.0
D,2025-04-29,04:30,1,Tuesday,April,0.0,0,0.0,0.0
D,2025-04-29,05:00,1,Tuesday,April,0.0,0,0.0,0.0
D,2025-04-29,05:30,1,Tuesday,April,0.0,0,0.0,0.0
D,2025-04-29,06:00,1,Tuesday,April,9.0,0,0.0,319.22
D,2025-04-29,06:30,1,Tuesday,April,21.0,0,0.0,211.48
D,2025-04-29,07:00,1,Tuesday,April,41.0,0,0.0,236.66
D,2025-04-29,07:30,1,Tuesday,April,61.0,1,0.0164,284.67
D,2025-04-29,08:00,1,Tuesday,April,119.0,0,0.0,259.51
D,2025-04-29,08:30,1,Tuesday,April,162.0,0,0.0,277.19
D,2025-04-29,09:00,1,Tuesday,April,242.0,0,0.0,283.9
D,2025-04-29,09:30,1,Tuesday,April,276.0,1,0.0036,290.63
D,2025-04-29,10:00,1,Tuesday,April,389.0,1,0.0026,315.53
D,2025-04-29,10:30,1,Tuesday,April,372.0,9,0.0242,303.28
D,2025-04-29,11:00,1,Tuesday,April,426.0,11,0.0258,322.97
D,2025-04-29,11:30,1,Tuesday,April,431.0,0,0.0,293.08
D,2025-04-29,12:00,1,Tuesday,April,452.0,3,0.0066,330.63
D,2025-04-29,12:30,1,Tuesday,April,476.0,8,0.0168,336.16
D,2025-04-29,13:00,1,Tuesday,April,438.0,5,0.0114,291.58
D,2025-04-29,13:30,1,Tuesday,April,477.0,8,0.0168,292.9
D,2025-04-29,14:00,1,Tuesday,April,462.0,12,0.026,319.72
D,2025-04-29,14:30,1,Tuesday,April,465.0,26,0.0559,347.7
D,2025-04-29,15:00,1,Tuesday,April,493.0,16,0.0325,316.14
D,2025-04-29,15:30,1,Tuesday,April,432.0,2,0.0046,297.77
D,2025-04-29,16:00,1,Tuesday,April,440.0,3,0.0068,327.02
D,2025-04-29,16:30,1,Tuesday,April,470.0,23,0.0489,333.7
D,2025-04-29,17:00,1,Tuesday,April,410.0,0,0.0,315.51
D,2025-04-29,17:30,1,Tuesday,April,388.0,1,0.0026,318.56
D,2025-04-29,18:00,1,Tuesday,April,349.0,0,0.0,336.08
D,2025-04-29,18:30,1,Tuesday,April,318.0,0,0.0,304.2
D,2025-04-29,19:00,1,Tuesday,April,284.0,1,0.0035,321.78
D,2025-04-29,19:30,1,Tuesday,April,249.0,6,0.0241,332.12
D,2025-04-29,20:00,1,Tuesday,April,212.0,13,0.0613,350.83
D,2025-04-29,20:30,1,Tuesday,April,213.0,2,0.0094,321.72
D,2025-04-29,21:00,1,Tuesday,April,146.0,9,0.0616,347.21
D,2025-04-29,21:30,1,Tuesday,April,118.0,1,0.0085,304.1
D,2025-04-29,22:00,1,Tuesday,April,104.0,1,0.0096,313.09
D,2025-04-29,22:30,1,Tuesday,April,77.0,0,0.0,313.14
D,2025-04-29,23:00,1,Tuesday,April,66.0,0,0.0,324.29
D,2025-04-29,23:30,1,Tuesday,April,60.0,0,0.0,342.55
D,2025-04-30,00:00,2,Wednesday,April,31.0,0,0.0,311.77
D,2025-04-30,00:30,2,Wednesday,April,16.0,0,0.0,311.88
D,2025-04-30,01:00,2,Wednesday,April,29.0,0,0.0,321.1
D,2025-04-30,01:30,2,Wednesday,April,16.0,0,0.0,317.63
D,2025-04-30,02:00,2,Wednesday,April,9.0,0,0.0,225.22
D,2025-04-30,02:30,2,Wednesday,April,6.0,0,0.0,370.0
D,2025-04-30,03:00,2,Wednesday,April,2.0,0,0.0,724.0
D,2025-04-30,03:30,2,Wednesday,April,0.0,0,0.0,0.0
D,2025-04-30,04:00,2,Wednesday,April,0.0,0,0.0,0.0
D,2025-04-30,04:30,2,Wednesday,April,0.0,0,0.0,0.0
D,2025-04-30,05:00,2,Wednesday,April,0.0,0,0.0,0.0
D,2025-04-30,05:30,2,Wednesday,April,0.0,0,0.0,0.0
D,2025-04-30,06:00,2,Wednesday,April,10.0,0,0.0,299.2
D,2025-04-30,06:30,2,Wednesday,April,17.0,0,0.0,255.94
D,2025-04-30,07:00,2,Wednesday,April,57.0,0,0.0,220.33
D,2025-04-30,07:30,2,Wednesday,April,89.0,1,0.0112,235.9
D,2025-04-30,08:00,2,Wednesday,April,175.0,1,0.0057,248.43
D,2025-04-30,08:30,2,Wednesday,April,220.0,49,0.2227,350.17
D,2025-04-30,09:00,2,Wednesday,April,307.0,20,0.0651,302.97
D,2025-04-30,09:30,2,Wednesday,April,302.0,18,0.0596,326.82
D,2025-04-30,10:00,2,Wednesday,April,407.0,44,0.1081,317.84
D,2025-04-30,10:30,2,Wednesday,April,453.0,18,0.0397,325.57
D,2025-04-30,11:00,2,Wednesday,April,428.0,9,0.021,308.56
D,2025-04-30,11:30,2,Wednesday,April,457.0,1,0.0022,317.2
D,2025-04-30,12:00,2,Wednesday,April,451.0,4,0.0089,332.79
D,2025-04-30,12:30,2,Wednesday,April,509.0,9,0.0177,327.96
D,2025-04-30,13:00,2,Wednesday,April,480.0,1,0.0021,314.45
D,2025-04-30,13:30,2,Wednesday,April,446.0,0,0.0,298.71
D,2025-04-30,14:00,2,Wednesday,April,482.0,0,0.0,296.42
D,2025-04-30,14:30,2,Wednesday,April,471.0,2,0.0042,311.93
D,2025-04-30,15:00,2,Wednesday,April,526.0,1,0.0019,326.46
D,2025-04-30,15:30,2,Wednesday,April,476.0,0,0.0,318.18
D,2025-04-30,16:00,2,Wednesday,April,449.0,0,0.0,300.36
D,2025-04-30,16:30,2,Wednesday,April,420.0,0,0.0,331.66
